,blockArea,floorSum,groundSum,Pop,DensityB,DensityF,DensityG
100,326270.42052001785,18954.359178215127,338520.34051031474,9487.0,29077.10721946349,500518.10830427456,28024.903867514957
101,326270.4205211097,264021.0765014594,539756.0190771744,9487.0,29077.107219366186,35932.73736215358,17576.459853509383
102,326270.4205222016,434105.38432344527,703170.6356619282,3291.0,10086.724977191301,7581.108456254315,4680.22956746768
103,326270.4205211097,367599.7298785553,625196.220351495,3291.0,10086.724977225056,8952.672519882577,5263.947370234819
104,326270.42052001785,173042.18381240024,477141.6596653463,2006.0,6148.274173315459,11592.549029401753,4204.202167982883
105,326270.4205211097,375734.919802673,658926.8396125927,2006.0,6148.274173294884,5338.870289334574,3044.344044597426
106,326270.4205211097,383931.78591285384,629616.218332031,612.0,1875.744663039117,1594.033165409529,972.0207043289012
107,326270.42052001785,301305.19001333945,544158.4014088709,612.0,1875.7446630453944,2031.1631537873789,1124.6725189126578
108,326270.4205211097,62326.75636106336,365707.8663280617,1708.0,5234.921379854268,27403.96099077311,4670.394479477295
109,326270.4205211097,149601.47214309117,421966.9040431971,1708.0,5234.921379854268,11416.999950149742,4047.7108124696683
110,326270.42052001785,75270.4247169551,375653.9942672586,2266.0,6945.159160883764,30104.78562491186,6032.146695045805
111,326270.4205222016,243.11578712112714,326270.4205222016,2266.0,6945.15916083728,9320661.676615082,6945.15916083728
112,326270.42052001785,914.2174489914444,326705.713215126,1233.0,3779.0738064296916,1348694.4504945003,3774.0386841294876
113,326270.4205211097,3907.336096695438,326609.6328663964,73.0,223.74078497035222,18682.80541869395,223.50841081855515
114,326270.4205211097,5489.29525751269,328958.3182877471,73.0,223.74078497035222,13298.610582131041,221.9126130628662
115,326270.4205211097,64654.42429413054,368302.03419822495,37.0,113.40286361511002,572.2732883936442,100.4610253661703
116,326270.42052001785,68729.4456713131,367357.52046537807,37.0,113.40286361548952,538.3427676246106,100.71932093054046
117,326270.4205211097,162204.02005957725,447823.8044582363,37.0,113.40286361511002,228.1077866406145,82.62178033336454
118,326270.4205211097,78599.32191708763,365371.20751406875,44.0,134.8574594341849,559.8012670696377,120.42547167131599
119,326270.42052001785,155616.47055533854,423982.0963426494,75.0,229.87066949085715,481.95412562919785,176.89426192040733
120,326270.4205222016,181693.11065642122,454087.76051559555,75.0,229.87066948931863,412.78395052536587,165.16631039524384
121,326270.42052001785,33604.50365419926,343461.570208507,104.0,318.75399502732193,3094.8232733978807,302.7995240831869
122,326270.4205211097,51439.37432705275,355004.7256414157,104.0,318.7539950262552,2021.7975307935428,292.95384677512334
123,326270.4205211097,1480.3814355635536,326515.01245118724,104.0,318.7539950262552,70252.16440951188,318.51521686326015
124,326270.4205211097,74.86131096374046,326270.4205211097,111.0,340.2085908453301,1482741.867207796,340.2085908453301
125,326279.82875549514,7657.984147139139,331648.9413171275,180.0,551.673698881603,23504.880206267364,542.7425737743616
126,326279.82875549514,3115.475644993494,328721.3235058773,180.0,551.673698881603,57776.08959622469,547.5762815757273
127,326279.82875549514,953.9087894144217,326659.73641821626,1140.0,3493.933426250152,1195082.8136302368,3489.869956119966
128,326279.82875549514,4171.474763836481,326933.4786231505,1140.0,3493.933426250152,273284.64500922663,3486.9478794310157
129,326279.8287544032,86.87963171092736,326323.2685702587,6695.0,20519.196744581623,77060639.7397738,20516.465250342822
130,326279.82875549514,84.261842818203,326279.82875549514,787.0,2412.040005665675,9339933.3990116,2412.040005665675
131,326279.8287544032,72149.86044822604,382569.0869657575,260.0,796.8620094983155,3603.610573669414,679.6158102112202
132,326279.8287544032,84757.78660871868,395934.9755235078,260.0,796.8620094983155,3067.564767828126,656.6734844685703
133,326279.82875549514,203321.6899464716,500229.07793479355,853.0,2614.3203619222627,4195.322202095453,1705.2187440234957
134,326279.828756587,98572.02285463047,387212.67011240456,853.0,2614.3203619135143,8653.571016372116,2202.9237828203845
135,326279.8287544032,277681.8683226782,558806.0243999095,2547.0,7806.182839200806,9172.366980188555,4557.932249809174
136,326279.82875549514,33274.29211879183,341685.4932418619,2547.0,7806.182839174682,76545.58032089789,7454.22340244661
137,326279.82875549514,1652.7775960502447,326648.1489273671,2547.0,7806.182839174682,1541042.1862486154,7797.380785299801
138,326279.8287544032,119605.98347759164,406601.20211145387,7904.0,24224.60508874879,66083.65041771364,19439.19486453812
139,326279.82875549514,152613.06914785496,409358.99851314415,2604.0,7980.87951048719,17062.758874714633,6361.164673204045
140,326279.82875549514,190133.90850237053,493118.51569828443,2604.0,7980.87951048719,13695.61074355937,5280.677802804838
141,326279.8287544032,244399.3732960202,546060.3118796897,9487.0,29076.268785040458,38817.61181322344,17373.538771464893
142,326279.82875549514,154037.35338605425,464569.086628782,9487.0,29076.26878494315,61588.95742789946,20421.07465402809
143,326279.828756587,318107.09970143496,583761.2777286351,3291.0,10086.434127851555,10345.572302815079,5637.5784512549335
144,326279.82875549514,313774.14187720267,576706.2927344278,3291.0,10086.434127885308,10488.435982363237,5706.544286860243
145,326279.8287544032,114380.095109271,424641.61892413785,2006.0,6148.096888667772,17538.016541108864,4723.983497148383
146,326279.82875549514,5603.586582624724,329114.7718035779,2006.0,6148.096888647197,357985.01021115447,6095.138145902548
147,326279.82875549514,342430.14837214333,568992.464249534,612.0,1875.6905761974501,1787.2258120651684,1075.5854223960423
148,326279.8287544032,254522.3235470345,515444.71136154135,612.0,1875.6905762037272,2404.5042158626425,1187.3242396520259
149,326279.82875549514,29456.599614265207,343339.0731254365,1708.0,5234.770431609877,57983.610544539966,4974.67411574212
150,326279.82875549514,17408.287799040063,336026.97104493255,1708.0,5234.770431609877,98114.18674352244,5082.9253220022365
151,326279.8287544032,130540.25954751551,407383.08958404924,2266.0,6944.958898166088,17358.629497555088,5562.332011163389
152,326279.828756587,36816.678635247896,344460.31102500827,2266.0,6944.958898119606,61548.19185211769,6578.406647944661
153,326279.82875549514,1886.0432040185747,327093.43373464554,1233.0,3778.96483733898,653749.6051908346,3769.5651237079583
154,326279.8287544032,82595.96812817983,367668.18644662446,1233.0,3778.9648373516266,14928.089444832465,3353.5672800969915
155,326279.82875549514,15011.95089165388,328283.387170028,73.0,223.73433343531676,4862.792353030241,222.36885219595675
156,326279.82875549514,5554.589309907655,329303.5321198845,73.0,223.73433343531676,13142.285761755738,221.6799787419954
157,326279.82875549514,104907.10915170779,384898.85812482046,37.0,113.39959365899617,352.6929709453125,96.12914982460435
158,326279.8287544032,129597.31749091529,400850.45853676146,37.0,113.39959365937567,285.4997365404086,92.30374872231006
159,326279.82875549514,171205.63984117145,477083.63146596204,37.0,113.39959365899617,216.11437587175945,77.55453668847953
160,326279.82875549514,223177.5928480979,490953.8790688508,44.0,134.85357083772516,197.1524087095422,89.62145300379528
161,326279.8287544032,227457.3251961933,482254.8698444235,75.0,229.86404120143715,329.7321813457041,155.51942487215354
162,326279.828756587,179312.26850390088,430973.81763251714,75.0,229.86404119989868,418.2647435435708,174.0244927452902
163,326279.8287544032,9185.245442910671,329477.55002103193,104.0,318.7448037993262,11322.506365931567,315.6512484488283
